id|ville|lat|lng
1666|Salzburg, Austria|47.80949|13.05501
1667|Paredes de Coura,|41.9130455|-8.5614589
1668|Scheeßel, DE|53.1697267|9.4870781
1669|Elizabeth, NJ|40.6639916|-74.2107006
1670|Atlantic Ocean|-14.5994134|-28.6731465
1671|Glastonbury|51.147427|-2.718454
1672|Heerlen,|50.88817419999999|5.9794988
1673|Hohenfelden, Germany|50.8784612|11.1613214
1674|Derbyshire, UK|53.1046782|-1.5623885
1675|Münster, DE|51.9606649|7.6261347
1676|Castle Donington,|52.845016|-1.3373001
1677|Flint, MI|43.0125274|-83.6874562
1678|odessa, tx|31.8456816|-102.3676431
1679|Columbus, GA|32.4609764|-84.9877094
1680|Weedsport, NY|43.048677|-76.5627197
1681|Sparks, NV|39.5349112|-119.7526886
1682|Muskegon Mi|43.2341813|-86.24839209999999
1683|Mineral Wells, WV|39.1788338|-81.5116809
1684|Eastlake, OH|41.65393590000001|-81.4503924
1685|Halethorpe, MD|39.2401735|-76.6806441
1686|Belvidere, Illinois |42.2639098|-88.84426739999999
1687|Richmond, VIC, Australia|-37.823|144.998
1688|Margate,|26.2445263|-80.206436
1689|Leuven,|50.8798438|4.7005176
1690|Wembley, London, UK|51.550501|-0.3048409
1691|Oxfordshire, UK|51.7612056|-1.2464674
1692|Derbyshire|53.1046782|-1.5623885
1693|Cumbria, UK|54.5772323|-2.7974835
1694|Long Island, NY|40.789142|-73.13496099999999
1695|Newburgh, NY|41.5034271|-74.0104178
1696|Newark, DE|39.6837226|-75.74965720000002
1697|New Braunfels, TX|29.7030024|-98.1244531
1698|Kingston, RI|41.48037910000001|-71.52255980000001
1699|West Babylon, NY|40.718155|-73.354287
1700|Sesto al Reghena |45.8483773|12.8153949
1701|Vlieland, NL|53.25018439999999|4.9514271
1702|Aarhus,|56.162939|10.203921
1703|Erpe|50.9338285|3.9768861
1704|Erpe-Mere, BE|50.914137|3.9568328
1705|Weston-under-Lizard,|52.6953896|-2.2898264
1706|Mason, OH|39.3600586|-84.309939
1707|1 Harry S. Truman Drive, Landover, Maryland|38.88920050000001|-76.83748779999999
1708|Magna, UT|40.7091121|-112.1016088
1709|Chiacgo, IL|41.8781136|-87.6297982
1710|Baarlo, NL|51.3301266|6.0950702
1711|St Albans, UK|51.752725|-0.339436
1712|Leiden,|52.1601144|4.4970097
1713|Danbury, CT|41.394817|-73.4540111
1714|Rotterdam, NL|51.9244201|4.4777326
1715|Papillion, NE|41.1544432|-96.0422378
1716|Lyons, CO|40.2247075|-105.271378
1717|Hamilton, NJ|40.2115109|-74.6796651
1718|Scranton, PA|41.408969|-75.66241219999999
1719|peoria il|40.6936488|-89.5889864
1720|Mount Clemens, MI|42.5972563|-82.8779754
1721|New Jersey|40.0583238|-74.4056612
1722|pgh pa|40.44062479999999|-79.9958864
1723|Pryor, OK|36.3084275|-95.31691359999999
1724|Sturgis, SD|44.4097069|-103.5090786
1725|Durham, NH|43.1339545|-70.9264393
1726|Fishers, IN|39.9567548|-86.01335
1727|St. Kilda, VIC, Australia|-37.864|144.982
1728|Germantown, TN|35.0867577|-89.8100858
1729|Naperville, IL|41.7508391|-88.1535352
1730|Peterborough, U.K.|52.56949849999999|-0.2405299
1731|Hengelo, NL|52.2574121|6.7927725
1732|Kent, OH|41.1536674|-81.3578859
1733|Ontario, CA|34.0633443|-117.6508876
1734|Oulu, Finland|65.0120888|25.4650772
1735|Ulm, Germany|48.4010822|9.987607599999999
1736|Rüsselsheim, Germany|49.9887497|8.4216976
1737|Downers Grove, IL|41.8089191|-88.01117459999999
1738|Launceston, Tas, AU|-41.43322149999999|147.1440875
1739|Sutton, Surrey, UK|51.3614279|-0.193961
1740|Lynn, MA|42.46676300000001|-70.9494938
1741|Grimsby, UK|53.567471|-0.080784
1742|Whitewater, WI|42.83362049999999|-88.7323272
1743|Carbondale, IL|37.7272727|-89.2167501
1744|Killington, VT|43.6775677|-72.77982469999999
1745|Rockford Illinois|42.2711311|-89.0939952
1746|Winter Park, FL|28.5999998|-81.33923519999999
1747|Beach Haven, NJ|39.5592848|-74.2431962
1748|crown point indiana|41.4169806|-87.3653135
1749|Torhout, BE|51.06498|3.10157
1750|Lignano Sabbiadoro, IT|45.6685554|13.1040857
1751|Stirling,|56.1165227|-3.9369029
1752|Pratteln, CH|47.5183198|7.6919889
1753|Basel, CH|47.5595986|7.5885761
1754|Kavarna, Bulgaria|43.43305609999999|28.3351756
1755|Zoetermeer, Netherlands|52.060669|4.494025
1756|Minden, Germany|52.2964919|8.894920599999999
1757|West Chester, PA|39.9606643|-75.6054882
1758|Swindon, UK|51.55577390000001|-1.7797176
1759|Topeka, KS|39.0473451|-95.67515759999999
1760|charleston illinois|39.4961458|-88.1761521
1761|Riverdale, NJ|40.9939865|-74.3034823
1762|evanston illinois|42.0450722|-87.68769689999999
1763| New york, New York|40.7127753|-74.0059728
1764|Ridgewood, NJ|40.9792645|-74.11653129999999
1765|Lampe, MO|36.5636755|-93.43796390000001
1766|Hoffman Estates, IL|42.0629915|-88.12271989999999
1767|Durham, NC|35.9940329|-78.898619
1768|Las Vegas, NV - USA|36.1699412|-115.1398296
1769|Saint Charles, MO|38.7881062|-90.4974359
1770|Bradford, UK|53.795984|-1.759398
1771|PA|41.2033216|-77.1945247
1772| Lafayette, LA|30.2240897|-92.0198427
1773|Hebden Bridge, UK|53.74330399999999|-2.013021
1774|New Britain, CT|41.6612104|-72.7795419
1775|Ybor City, Florida|27.9645757|-82.42595179999999
1776|Maccau, China|22.198745|113.543873
1777|Berlin|52.52000659999999|13.404954
1778|Shepherd's Bush, London, UK|51.50977719999999|-0.2345659
1779|Clarkston, MI|42.7351196|-83.4192941
1780|Madison WI|43.0730517|-89.4012302
1781|Warwick, UK|52.28231599999999|-1.584927
1782|Stornoway, UK|58.209435|-6.3848692
1783|Dorset, UK|50.7487635|-2.3444786
1784|Oostende, Belgium|51.21543|2.928656
1785|Criccieth,|52.919565|-4.233645
1786|Bath, UK|51.3810641|-2.3590167
1787|Hammersmith, London, UK|51.491187|-0.223731
1788|Salford, UK|53.48752349999999|-2.2901264
1789|Kensington, London, UK|51.4937982|-0.1917614
1790|Melbourne, |-37.8136276|144.9630576
1791|Maida Vale, London|51.5299092|-0.1860307
1792|Saint-Malo,|48.649337|-2.025674
1793|Doncaster, United Kingdom|53.52282|-1.128462
1794|Wakefield, United Kingdom|53.683298|-1.505924
1795|Croyson|51.376165|-0.098234
1796|Northampton, UK|52.240477|-0.9026560000000001
1797|North Perth, WA|-31.9273833|115.852472
1798|Stoke On Trent, UK|53.002668|-2.179404
1799|Hemel Hempstead|51.753241|-0.448632
1800|Portsmouth, United Kingdom|50.8197675|-1.0879769
1801|Derry, Ireland|54.9966124|-7.3085748
1802|Lochem, NL|52.15866459999999|6.4098158
1803|Chipping Norton|51.943544|-1.542189
1804|Perth, UK|56.394994|-3.4308381
1805|Criccieth, UK|52.919565|-4.233645
1806|Galway,|53.270668|-9.0567905
1807|Cocoa Beach, FL|28.3200067|-80.6075513
1808|Hallandale, FL|25.9812024|-80.14837899999999
1809|Vacaville, CA|38.3565773|-121.9877444
1810|Corvallis, OR|44.5645659|-123.2620435
1811|Shrewsbury, UK|52.70730289999999|-2.7553268
1812|Blackburn, UK|53.748575|-2.487529
1813|Burlington,  Iowa|40.8076529|-91.1128901
1814|Wellingborough,|52.302419|-0.6939639999999999
1815|Leicester,|52.6368778|-1.1397592
1816|Pasadena, CA|34.1477849|-118.1445155
1817|Marcy, NY|43.1706253|-75.2915564
1818|Northampton,|42.3250896|-72.64120129999999
1819|Middleton uk|53.545921|-2.201948
1820|Loughborough University UK|52.7650814|-1.2320534
1821|Thornbury, VIC, Australia|-37.7587658|144.9933434
1822|Breda|51.5719149|4.768323
1823|Naas, Ireland|53.2205654|-6.659307999999999
1824|Offenbach,|50.09563620000001|8.776084299999999
1825|Surrey, BC|49.1913466|-122.8490125
1826|Bridlington,|54.08535|-0.198802
1827|North Bethesda, MD|39.0445535|-77.11886779999999
1828|Ibiza, Spain|39.0200099|1.4821482
1829|Gießen, DE|50.5837248|8.679682
1830|Bordeaux, France|44.837789|-0.57918
1831|Martinsburg, WV|39.4562099|-77.96388689999999
1832|Mississauga, ON|43.5890452|-79.6441198
1833|Owensboro, KY|37.7719074|-87.1111676
1834|Beverly Hills, CA|34.0736204|-118.4003563
1835|Chciago|41.8781136|-87.6297982
1836|Atlantc City|39.3642834|-74.4229266
1837|St. Kilda, VIC|-37.864|144.982
1838|Elgin, IL|42.0354084|-88.2825668
1839|Clemson, SC|34.6834382|-82.8373654
1840|  peoria illinois|40.6936488|-89.5889864
1841|Newcastle, England|54.978252|-1.61778
1842|Newport, KY|39.091449|-84.4957757
1843|Hallendale Beach, FL|25.9812024|-80.14837899999999
1844|Citrus Heights, CA|38.7071247|-121.2810611
1845|Augusta ga|33.4734978|-82.0105148
1846|Bryste|51.454513|-2.58791
1847|Saint-Malo, France|48.649337|-2.025674
1848|Newtown NSW|-33.8978149|151.1785003
1849|Deurne|51.4642201|5.795067899999999
1850|BIRMINGHAM U.K.|52.48624299999999|-1.890401
1851|Portsmouth, VA|36.8354258|-76.2982742
1852|Arnhem, The Netherlands |51.9851034|5.898729599999999
1853|Norman, Ok|35.2225668|-97.4394777
1854|Cluj-Napoca,|46.7712101|23.6236353
1855|Montreux,|46.4312213|6.9106799
1856|Madrid,|40.4167754|-3.7037902
1857|Penrose,|40.7754438|-73.95314259999999
1858|athens |37.9838096|23.7275388
1859|Nesbyen|60.5680861|9.1027428
1860|Spicewood, TX|30.4760499|-98.15657399999999
1861|Cholula, México|19.0765772|-98.30211919999999
1862|West Des Moines, IA|41.5638902|-93.75938409999999
1863|Windsor Ontario |42.3149367|-83.03636329999999
1864|Elgin  illlinois|42.0354084|-88.2825668
1865|Parma, Italy|44.801485|10.3279036
1866|Jerusalem, Israel|31.768319|35.21371
1867|Kohler, WI|43.7391616|-87.7817541
1868|Lancaster, California|34.6867846|-118.1541632
1869|Ysselsteyn|51.48983339999999|5.896836299999999
1870|Simferopol, Crimea|44.952117|34.102417
1871|effingham illinois|39.1200418|-88.5433829
1872|Echo Park, CA|34.0781593|-118.2605574
1873|Santa Clara, CA|37.3541079|-121.9552356
1874|Canterbury,|51.280233|1.0789089
1875|Lorne, VIC|-38.5366556|143.9715484
1876|Abersoch, UK|52.824497|-4.5053599
1877|Squamish, BC|49.7016339|-123.1558121
1878|Cornwall,|50.26604709999999|-5.0527125
1879|Salford, Manchester, UK|53.48752349999999|-2.2901264
1880|Bath,|51.3810641|-2.3590167
1881|Powys, UK|52.6464249|-3.3260904
1882|Sherwood Park, AB|53.5411916|-113.2957355
1883|Perth, WA, Australia|-31.9505269|115.8604572
1884|bettendorf iowa|41.5262641|-90.50725729999999
1885|Basel, Switzerland|47.5595986|7.5885761
1886|Brunswick |39.109609|-95.087839
1887|Maastricht,|50.8513682|5.6909725
1888|Arnhem,|51.9851034|5.898729599999999
1889|Chanhassen, MN|44.86196450000001|-93.53231029999999
1890|Wildenrath|51.1264024|6.1905085
1891|Kiel, Germany|54.3232927|10.1227651
1892|Venaria,Italy|45.1437329|7.623289199999999
1893|Twickenham,|51.44458100000001|-0.335246
1894|München, DE|48.1351253|11.5819805
1895|Salford,|53.48752349999999|-2.2901264
1896|Croydon, UK|51.376165|-0.098234
1897|Crawley, West Sussex, UK|51.1091401|-0.1872275
1898|Truro|41.99477|-70.0490107
1899|Weymouth, UK|50.6144279|-2.457621
1900|Eibergen, Netherlands|52.1000198|6.6612002
1901|Knokke-Heist|51.34635|3.28586
1902|Solihull, UK|52.411811|-1.77761
1903|Farnham, Surrey, UK|51.214321|-0.798802
1904|Parramatta, NSW|-33.8135571|151.003407
1905|Werribee, VIC|-37.8997995|144.6641401
1906| Toronto, ON|43.653226|-79.3831843
1907|Carnival City, Johanesburg|-26.2575229|28.3166577
1908|Szczecin, Poland|53.4285438|14.5528116
1909|Köln|50.937531|6.9602786
1910|Chelsea, London, UK|51.4869429|-0.170037
1911|Buftea, Romania|44.56297439999999|25.9388214
1912|Liège, Belgium|50.6325574|5.5796662
1913|Chelmsford, UK|51.7355868|0.4685497
1914|Piešťany, SK|48.5917973|17.827155
1915|Indio CA|33.7205771|-116.2155619
1916|Stans, Switzerland|46.9571926|8.3659672
1917|Portsmouth, NH|43.0717552|-70.7625532
1918|Pawling, NY|41.5796695|-73.5829689
1919|Falls Church, VA|38.88233400000001|-77.1710914
1920|Ridgefield, CT|41.28406349999999|-73.4975412
1921|Beverly, MA|42.5584283|-70.880049
1922|Plattsburgh, NY|44.6994873|-73.4529124
1923|Annapolis, MD|38.9784453|-76.4921829
1924|Harrisburg, PA|40.2731911|-76.8867008
1925|Thornville, OH|39.896454|-82.4201539
1926|St. Petersburg|27.7676008|-82.64029149999999
1927|Braga,|41.5454486|-8.426506999999999
1928|Easton, MD|38.7742826|-76.0763305
1929|7913 Gallowae Ct, Mentor, OH|41.6884463|-81.3585157
1930|Plock, Poland|52.5463446|19.7065364
1931|Swansea, UK|51.62144|-3.943645999999999
1932|Pilton, UK|51.16572530000001|-2.589688
1933|Newmarket, England|52.24487999999999|0.407962
1934|Waukegan, IL|42.3636331|-87.84479379999999
1935|jones beach NY|40.6106158|-73.4445392
1936|Sahuarita, AZ|31.9575818|-110.955646
1937|Cambridge, England|52.205337|0.121817
1938|Mainz, Germany|49.9928617|8.2472526
1939|iowa city iowa|41.6611277|-91.5301683
1940|Passaic NJ|40.8567662|-74.1284764
1941|Culver City, CA|34.0211224|-118.3964665
1942|Highland Park, CA|34.1154946|-118.1843898
1943|Oro-Medonte, ON|44.56205140000001|-79.5920352
1944|Kyiv (Kiev), Ukraine|50.4501|30.5234
1945|Morelos, México|18.6813049|-99.1013498
1946|Querétaro, México |20.5887932|-100.3898881
1947|Kibbutz Lehavot Habashan|33.1412178|35.6478714
1948|Cuautla,|18.8126047|-98.9548261
1949|Swansea,|51.62144|-3.943645999999999
1950|Dalkeith Scotland |55.89311799999999|-3.066606
1951|Lautertal-Reichenbach, Germany|49.7110564|8.694319799999999
1952|Charleville-Mézières,|49.76208500000001|4.726096
1953|Naas,|53.2205654|-6.659307999999999
1954|Nürburg,|50.3418803|6.9520304
1955|Valencia,|28.5217613|-81.463472
1956|Toowoomba, QLD|-27.5598212|151.9506696
1957|St Kilda|57.83481330000001|-8.5635441
1958|Dalby, QLD|-27.1944226|151.2659802
1959|Langhorne Creek, SA|-35.29625559999999|139.038277
1960|Victoria, Australia|-37.4713077|144.7851531
1961|Lucca, Italy|43.8429197|10.5026977
1962|Boston, Mass|42.3600825|-71.0588801
1963|North Little Rock, AR|34.769536|-92.2670941
1964|Connecticut |41.6032207|-73.087749
1965|Athens ga|33.9519347|-83.357567
1966|Huntington Beach, CA|33.6594835|-117.9988026
1967|Burgettstown, PA|40.3820132|-80.3928423
1968|Garden Grove, CA|33.7742692|-117.9379952
1969|Durham|35.9940329|-78.898619
1970|Louth UK|53.365962|-0.007710999999999999
1971|Colchester, UK|51.895927|0.8918740000000001
1972|Cambridge,|52.205337|0.121817
1973|Rugby, UK|52.370878|-1.265032
1974|Frankfurt, DE|50.1109221|8.6821267
1975|Kongsberg|59.66887759999999|9.6501891
1976|Langesund, Norway|59.0004978|9.7447181
1977|Turnhout, BE|51.3216509|4.9375578
1978|Antwerp|51.2194475|4.4024643
1979|Hahn, DE|36.0659813|-95.8606786
1980|Kristiansand,|58.15991189999999|8.0182064
1981|Bonn,|50.73743|7.0982068
1982|Denton, TX|33.2148412|-97.13306829999999
1983|Daytona Beach, FL|29.2108147|-81.0228331
1984|Brooks, Ca|38.7395726|-122.1484141
1985|Bethnal Green, London, UK|51.531103|-0.0480805
1986|Benicassim,|40.055385|0.0641504
1987|Bradley, UK|53.93025|-1.997152
1988|St Pölten,|48.20353|15.63817
1989|Prestatyn, Sir Ddinbych|53.336512|-3.407613
1990|San Franciso, CA|37.7749295|-122.4194155
1991|Hanley, Stoke-on-Trent, United Kingdom|53.023414|-2.1723921
1992|Toulouse,|43.604652|1.444209
1993|Perpignan,|42.6886591|2.8948332
1994|Helotes, TX|29.56959459999999|-98.7068269
1995|Collingwood, Vic, Australia |-37.8019|144.98815
1996|Stone Mountain, GA|33.8081608|-84.17019599999999
1997|Canandaigua, NY|42.887535|-77.2816984
1998|Torrance, CA|33.8358492|-118.3406288
1999|Billings, MT|45.7832856|-108.5006904
2000|Oakville, CA|38.4366996|-122.402785
2001|Preston, England|53.763201|-2.70309
2002|Montpellier, FR|43.610769|3.876716
2003|Mestre|45.4934881|12.2463181
2004|Brunswick, VIC, Australia|-37.7670374|144.9621035
2005|Ipswich, QLD|-27.623|152.76
2006|Newtown|41.4141172|-73.3035651
2007|Parkville, VIC, Australia|-37.7792703|144.9485258
2008| San Francisco, CA|37.7749295|-122.4194155
2009|TOLUCA, MEXICO|19.2826098|-99.6556653
2010|Gräfenhainichen,|51.728978|12.4535112
2011|Pittsburg Pa|40.44062479999999|-79.9958864
2012|Novara|42.25811119999999|-71.0398289
2013|University City, MO|38.6682407|-90.3324856
2014|Bondi|-33.8914755|151.2766845
2015|Morris Plains, NJ|40.83959220000001|-74.4818698
2016|Shakopee, MN|44.7973962|-93.5272861
2017|Ascot|29.7817851|-95.55949369999999
2018|Overton|35.689549|-80.47415749999999
2019|Isle Of Wight|50.69384789999999|-1.304734
2020|Hampshire, UK|51.05769480000001|-1.3080629
2021|Henley-on-thames,|51.535764|-0.902894
2022|Donostia|43.318334|-1.9812313
2023|Burgas, Bulgaria|42.50479259999999|27.4626361
2024|Avenches|46.8806009|7.0427075
2025|Bærum, Norway|59.95742329999999|10.4786125
2026|Torhout, Belgium|51.06498|3.10157
2027|Löbnitz bei Leipzig|51.5907385|12.4633051
2028|Frauenfeld,|47.5535997|8.8987541
2029|Rodatychi, near Lviv|49.799354|23.518328
2030|Burgum, Netherlands|53.1936901|5.9913642
2031|Černovická terasa, Brno|49.1734403|16.6742034
2032|Vitoria-Gasteiz, Spain|42.8591656|-2.681791800000001
2033|Ringe, Denmark|55.2361467|10.4796902
2034|Trencin, Slovakia|48.884936|18.0335208
2035|galesburg illinois|40.94781580000001|-90.3712395
2036|Venice, FL|27.0997775|-82.4542632
2037|Wabash, IN|40.797821|-85.8205411
2038|Harrington, DE|38.9237244|-75.5777033
2039|Cambridge, United Kingdom|52.205337|0.121817
2040|Jackson, NJ|40.0918895|-74.35874729999999
2041|Mason City, IA|43.1535728|-93.20103669999999
2042|Glenorchy, TAS|-42.833056|147.275833
2043|Longirod|46.4951923|6.2585349
2044|Caldwell, ID|43.66293839999999|-116.6873596
2045|Trondheim|63.4305149|10.3950528
2046|Aston, PA|39.86481939999999|-75.4257325
2047|Voss|36.033245|-95.85802199999999
2048|Rotselaar, Belgium|50.9536709|4.7183791
2049|Arvika, Sweden|59.6548534|12.592136
2050|Staffordshire,|52.8792745|-2.0571868
2051|Greeley, CO|40.4233142|-104.7091322
2052|Plano, TX|33.0198431|-96.6988856
2053|Vancouver, WA|45.6257379|-122.6760886
2054|Nassau, Bahamas|25.0443312|-77.3503609
2055|Corbin, KY|36.9486986|-84.0968761
2056|Perrysburg, OH|41.556996|-83.627157
2057|Rapid City, OK|44.0805434|-103.2310149
2058|bloomsburg pa|41.003698|-76.4549457
2059|Bismark, SD|43.7753901|-103.5127229
2060|Benoit, WI|46.5018907|-91.0768585
2061|Surfers Paradise, QLD|-28.0|153.416667
2062|West Lafayette, IN|40.4258686|-86.90806549999999
2063|West Valley City, UT|40.6916132|-112.0010501
2064|Le Castellet, FR|43.203551|5.776755
2065|Hayward, CA|37.6687665|-122.0809964
2066|Pensacola, FL|30.42130899999999|-87.2169149
2067|Berwyn, IL|41.85058739999999|-87.7936685
2068|Freeport, ME|43.8570065|-70.1031201
2069|Elk Grove, CA|38.4087993|-121.3716178
2070|Darwin, AUS|-12.4634403|130.8456418
2071|Vallejo, CA|38.1040864|-122.2566367
2072|Freeport, Maine|43.8570065|-70.1031201
2073|Rosario, Argentina|-32.9587022|-60.69304159999999
2074|Gilford, NH|43.5475771|-71.4067385
2075|Ada, OK|34.774531|-96.6783449
2076|San Berdino |34.1083449|-117.2897652
2077|Joinville, SC|-26.2834213|-48.8452269
2078|decatur illinois|39.8403147|-88.9548001
2079|Wales, UK|52.1306607|-3.7837117
2080|Placerville, CA|38.7296252|-120.798546
2081|Gold Coast qld|-28.016667|153.4
2082|Villeurbanne|45.771944|4.8901709
2083|Wilmington, MA|42.5481714|-71.1724467
2084|Auburn, NY|42.9317335|-76.5660529
2085|Ojai, CA|34.4480495|-119.242889
2086|College Corner, OH|39.5675514|-84.8144004
2087|Columbia SC|34.0007104|-81.0348144
2088|Rio Rancho, NM|35.2327544|-106.6630437
2089|Lisle, IL|41.801141|-88.0747875
2090|Melbourne,  Australia|-37.8136276|144.9630576
2091|Willmar, MN|45.1223711|-95.048659
2092|Tufnell park|51.55633479999999|-0.1374941
2093|Wantaugh, NY|40.6837121|-73.5101258
2094|queretaro, mexico|20.5887932|-100.3898881
2095|West Palm Beach, FL|26.7153424|-80.0533746
2096|Rogers, AR|36.3320196|-94.1185366
2097|East Boston, MA|42.37021370000001|-71.0388601
2098|Paso Robles, CA|35.6368759|-120.6545022
2099|Sterling Heights, MI|42.5803122|-83.0302033
2100|Levittown, NY|40.7259336|-73.51429209999999
2101|Plainview, NY|40.7764882|-73.4673454
2102|11300 S Houghton Rd, Tucson, AZ 85747|32.0482633|-110.7738543
2103|Dunfermline, United Kingdom|56.071741|-3.452151
2104|Leesburg, VA|39.1156615|-77.56360149999999
2105| libertyville illinois|42.2830786|-87.9531303
2106|Dothan, AL|31.2232313|-85.3904888
2107|San Leon, TX|29.4832863|-94.9221465
2108|Henderson, NV|36.0395247|-114.9817213
2109| Nashville, TN|36.1626638|-86.7816016
2110|Maquoketa, IA|42.0689088|-90.6656914
2111|Ames, IA |42.0307812|-93.63191309999999
2112|Falcon Heights, MN|44.99163230000001|-93.166333
2113|Queens College, Flushing, NY|40.73664369999999|-73.8200894
2114|Durant, OK|33.9924186|-96.39712329999999
2115|Battle Creek, Mi|42.3211522|-85.17971419999999
2116|Syracuse, NY USA|43.0481221|-76.14742439999999
2117|Petaluma, CA|38.232417|-122.6366524
2118|Moscow,|55.755826|37.6172999
2119|West Hampton, NY|40.8245437|-72.6662075
2120| Nashville,TN|36.1626638|-86.7816016
2121|forest hills, ny|40.718106|-73.8448469
2122|Roseville, MI|42.4972583|-82.9371409
2123|Concord, NC|35.4087517|-80.579511
2124|Maidstone, UK|51.270363|0.522699
2125|Mt Evelyn, VIC|-37.783|145.385
2126|Cincinnati|39.1031182|-84.5120196
2127|Vero Beach, FL|27.6386434|-80.39727359999999
2128|Harrisonburg, VA|38.4495688|-78.8689155
2129|Fitzroy, VIC|-37.801111|144.978889
2130|Coburg, VIC|-37.7412988|144.9666108
